REG_KEY|CONTACT_ID|FIRM_NAME|OWNER_OPERATOR_NUMBER
58319|1992124|CellaVision AB|9043433
58320|1992124|CellaVision AB|9043433
58338|2495251|COLLAGEN MATRIX, INC.|9043463
58343|2070686|TRUER MEDICAL, INC.|9043471
58349|1940608|SPT ROTH LTD.|9043481
58353|2958172|Vivosonic Inc|9043486
58360|1409218|ProMed Specialties|9043516
58361|1087140|UNITED PRODUCTS & INSTRUMENTS, INC.|9043530
58366|992809|EXACTA DENTAL PRODUCTS, INC.|9043538
58384|992838|SAMIL ENTERPRISE CO.|9043666
58386|2584218|Cousin Surgery|9043669
58414|1935869|BELL SPORTS, INC.|9043747
58417|3266882|CAO Group, Inc.|9043755
58418|3266882|CAO Group, Inc.|9043755
58419|1130749|EVOLUTIONEYES EYEWEAR LLC.|9043756
58421|2693453|SEIKAGAKU CORPORATION|9043759
58474|992957|CENOVA AB|9043892
58481|992964|STARLIGHT ACCESSORIES, INC.|9043916
58494|992982|BLAINE LABS, INC.|9043971
58499|2571988|GLOBAL FABTECH WHEEL CHAIR (SHANGHAI) CO., LTD.|9043991
58535|2058089|Com-Med International, Inc.|9044074
58540|2450574|THAMES CO., LTD.|9044082
58543|2777235|POLYMED (XIAMEN) PLASTIC INDUSTRIAL CO.,LTD.|9044088
58553|2927259|ASCEND EAGLE, INC.|9044112
58555|2754248|LEXION MEDICAL, LLC.|9044154
58579|2915123|MICROPACE PTY. LTD.|9044248
58585|993114|PULSE TECHNOLOGIES, INC.|9044299
58600|1972235|LU MARK ENTERPRISES, INC.|9044328
58606|993147|SOADCO, S.L.|9044378
58632|1946186|JR MONTAGEARBEITEN|9044444
58637|993189|TED PELLA, INC.|9044454
58645|5585095|TECHNICAL SERVICES FOR ELECTRONICS, INC.|9044482
58661|993214|THINKING SYSTEMS CORP.|9044519
58690|993273|CULLIGAN SOFT WATER SERVICE CO.|9044669
58702|4064986|JMS SINGAPORE PTE. LTD|9044721
58704|993293|Megalabs USA LLC|9044723
58711|993301|CHIKAMI MILTEC, INC.|9044737
58712|1111911|ALBRECHT GMBH|9044739
58719|1119548|RBM SERVICES, LLC.|9044762
58720|2034913|TARRY MEDICAL PRODUCTS, INC.|9044769
58738|2022474|GREAT DRAGON OPTICAL (FUJIAN) CO.LTD|9044805
58739|2085812|WAM|9044806
58745|3034964|BIOSENSE WEBSTER, INC.|9044811
58748|2521638|CLIC EYEWEAR INC.|9044821
58778|2676476|WENZHOU BADA OPTICAL CO.,LTD|9044885
58779|993400|RUBIN & POOR, INC.|9044887
58809|2945166|ADVANCED INSTRUMENTATIONS, INC.|9044980
58813|2825921|I.V. HOUSE, INC.|9044986
58827|2591085|EQM RESEARCH, INC.|9045025
58829|2320807|AB SORBINCO|9045040
58830|2501722|SEGAMI CORPORATION|9045043
58853|2571245|Zhejiang Anji Huabu Industrial Co., Ltd.|9045080
58855|2170812|SUGIH INSTRUMENDO ABADI, PT|9045100
58865|2121697|WE PACK LOGISTICS, LP|9045125
58870|993537|CARDIC INSTRUMENTS|9045138
58908|993592|NORRIS PRECISION MANUFACTURING|9045249
58915|2083539|SYNCRO MEDICAL INNOVATIONS, INC.|9045267
58934|1093090|INNO-HEALTH TECHNOLOGY CO., LTD.|9045314
58940|993639|HIT PROMOTIONAL PRODUCTS, INC.|9045348
58946|993649|VBM MEDICAL, INC.|9045376
58947|1087678|ASP PLASTICS PTY LTD.|9045378
58950|2753546|MediPurpose, Inc|9045381
58964|2573142|INTERNATIONAL ISOTOPES INC.|9045407
58992|1088972|FRONTIER FASHION, INC.|9045487
58996|2876127|LUNAPADS INTL. PRODUCTS LTD.|9045502
59017|2955628|Pie Medical Imaging B.V.|9045579
59039|2677659|Maruho Plastic Solutions|9045656
59048|993789|MARCHON JAPAN K.K.|9045698
59053|2925122|PHARMASEPT LTD. MEDICAL PRODUCTS|9045710
59054|2623079|ZEPF MEDICAL INSTRUM|9045716
59056|1620583|Titan Health Product Co., Ltd.|9045729
59094|2906939|LANSINOH LABORATORIES, INC.|9045862
59106|3775197|OPTIMA HEALTHCARE, INC.|9045897
59120|3555766|SIGN Fracture Care International|9045925
59123|2704764|Acu-Market|9045939
59125|2584878|Mutoh America Co., LTD|9045941
59141|993930|VERICOM CO., LTD.|9046013
59159|5105036|The Feminina Group|9046072
59162|1920212|ACCUMEDIX, INC.|9046081
59185|2885118|THE MEDI-KID CO., INC.|9046155
59199|994013|JANUS DEVELOPMENT GROUP, INC.|9046227
59220|994045|WINDSOR BEACH TECHNOLOGIES, INC.|9046287
59239|3236355|WENZHOU AISHI OPTICS INDUSTRY CO., LTD.|9046345
59242|994077|RENU MEDICAL, INC.|9046359
59244|1123523|CYBERDERM, INC.|9046364
59270|1611920|Young Innovations Inc|9046427
59274|1952975|URBAN OUTFITTERS, INC.|9046446
59283|2930916|P & E OPTICAL LIMITED|9046460
59300|2623452|BIOLIFE, LLC|9046506
59304|2875558|SHANGHAI JOHNSON & JOHNSON LTD.|9046518
59307|2675725|BIOMATLANTE|9046523
59313|1942361|CORTECHS LABS, INC.|9046543
59331|2111456|NATIONAL THERAPY PRODUCTS INC.|9046603
59346|2089414|UNIVERSAL PAIN TECHNOLOGY CANADA INC.|9046648
59376|1109139|GLOBAL INSTRUMENTATION CORP.|9046757
59389|2075298|OGI, LLC|9046823
59396|3246664|Bone Foam Inc.|9046835
59400|994300|PHARMA SUPPLY, INC.|9046840
59402|994304|TECHLEM MEDICAL CORP.|9046844
59404|994306|MEDICAL SPECIALTIES|9046849
59451|1927420|HAFNER CHIRURGISCHE INSTRUMENTE|9046961
59486|2401739|EmCyte Corporation|9047034
59487|994428|ALVA-AMCO PHARMACAL COS., LLC|9047035
59511|3556104|IDENTITY GROUP, LLC|9047115
59541|2623731|HERMES MEDICAL SOLUTIONS AB|9047204
59550|2623242|TZORA ACTIVE SYSTEMS LTD.|9047271
59569|1971515|TYSON BIORESEARCH, INC.|9047348
59571|1112020|ASCEND OPTICAL LTD.|9047360
59573|994551|A. SCHWEIZER GMBH|9047364
59582|1918499|RACER TECHNOLOGY  PTE LTD|9047394
59583|994572|CCB Packaging, Inc.|9047401
59588|1924048|SAMARIT MEDICAL INDUSTRIES INC.|9047411
59595|2623538|PM FROST GMBH - EYEWEAR & ACCESSORIES|9047432
59630|994653|TIANJIN EMPECS MEDICAL DEVICE CO., LTD.|9047576
59663|994706|NORTHERN SAFETY CO INC|9047710
59665|1981352|BAYER HEALTHCARE LLC, CONSUMER CARE DIVISION|9047714
59676|2664864|UROMEDICA, INC.|9047760
59681|2075033|CEPHAS MEDICAL PVT. LTD.|9047776
59697|994758|POLYMER CONVERSIONS INC., PLASTIC TECHNOLOGY CENTE|9047834
59704|2654568|One World dmg|9047859
59709|2623443|NIPPON OPTICAL CORP.|9047865
59710|2930318|BESMED HEALTH BUSINESS CORP.|9047866
59718|994787|ProvaMed Inc|9047879
59719|2496676|QUALITY TECH SERVICES, LLC|9047880
59720|1088476|AMBRA LE ROY, LLC|9047881
59727|994796|Trigon America|9047892
59736|1119595|SULCABRUSH, INC.|9047914
59741|2914967|WINSTON TECHNOLOGY SYSTEMS, CORP.|9047933
59753|5465079|SEISA MEDICAL INC.|9047964
59758|994844|PLASTICOS Y MATERIAS PRIMAS, S.A. DE C.V.|9047982
59786|1810037|MEDSTRAT|9048078
59791|3965106|Carilex Medical, Inc.|9048086
59795|1119613|HEMEDEX INCORPORATED|9048090
59807|994916|NORMATEC INDUSTRIES, LP|9048130
59811|1089431|MAXTER GLOVE MANUFACTURING SDN BHD|9048135
59812|2876181|HSIEN CHANG OPTICAL INDUSTRIAL CO. LTD.|9048136
59831|2917841|Stereotaxis|9048165
59862|2866321|LOTUS BRANDS, INC.|9048264
59872|4395309|VASSOL, INC.|9048313
59898|1935393|KENEX (ELECTRO-MEDICAL) LTD.|9048400
59899|2002877|Jiangsu Nanfang Medical  Co., Ltd.|9048403
59904|1087036|Loewenstein Medical Technology|9048414
59909|2916836|INTERCON CHEMICAL CO.|9048428
59948|995111|ISOAID, L.L.C.|9048520
59952|2058068|DIGITAL DOC LLC|9048531
59958|995127|BOCA MED LLC. / DBA BOCA MEDICAL PRODUCTS|9048547
59988|995172|FENDI NORTH AMERICA, INC|9048668
59989|1944121|LS & S, LLC|9048669
59997|1092698|ATCOR MEDICAL Pty Ltd|9048688
59999|1920145|T & L SHARPENING, INC.|9048693
60014|1088114|ISPEX CO., LTD.|9048769
60028|2014342|VISUAL EYES EYEWEAR, LLC.|9048815
60038|995234|MERETE GMBH|9048847
60046|995250|GIBBONS HEALTH PRODUCTS, INC.|9048869
60057|995266|RADLINK, INC.|9048903
60058|1095776|LABORATORIOS LE ROY S.A. DE C.V.|9048904
60059|1928332|GERATHERM MEDICAL AG|9048908
60060|995272|PRO-TECH Design & Mfg, Inc.|9048910
60088|2644521|NORTH AMERICAN DENTAL PROSTHETICS, LLC|9049005
60095|1934859|ASURAGEN, INC.|9049048
60109|2654351|Dae Seung Medical|9049091
60112|1113080|Micrylium Laboratories Inc.|9049100
60141|1914087|KLOCKE OF AMERICA, INC.|9049213
60144|2677064|VECTOR RESEARCH & DEVELOPMENT|9049244
60157|1918317|SOFIC SAS|9049286
60159|1917854|EMSI|9049301
60178|2633418|LIN-ZHI INTERNATIONAL, INC.|9049436
60179|995452|Handi-Move|9049444
60201|2917083|RUSHABH INSTRUMENTS, LLC|9049532
60216|2955389|FULL VISION, INC.|9049599
60246|995545|BICAKCILAR TIBBI CIHAZLAR SANAYI VE TICARET A.S.|9049676
60259|2061538|THE MYERSON COMPANY LTD|9049721
60260|1631060|EASTERN CRANIAL AFFILIATES, LLC, DBA INFINITE TECHNOLOGIES O|9049723
60264|2102515|SURGICAL INSTRUMENT|9049741
60267|1944134|SAFILO S.P.A.|9049745
60273|2063275|EMD TECHNOLOGIES INC|9049769
60275|995590|LOOPS, LLC.|9049772
60295|2050004|SPIERINGS ORTHOPAEDICS B.V.|9049841
60314|2491654|UNIVET S.R.L.|9049888
60318|3245546|SURGICAL INSTRUMENTS BELGIUM SA|9049892
60324|1973223|PARSONS A.D.L. INC.|9049908
60330|2956391|PEARL DENT CO., LTD.|9049920
60346|1949920|ELITE MANUFACTURING|9050013
60357|1621301|3BY Ltd.|9050049
60370|2083375|MODUS SNC DI ANTONIO GIANNONE E MARTINA LAMPING|9050074
60392|2085878|MEDSOURCE INTERNATIONAL LLC|9050135
60404|2592992|Zyris, Inc.|9050190
60409|2927512|INTERNATIONAL POINT OF VIEW INC.|9050203
60421|995787|ARK Products, LLC|9050233
60435|2844981|Irufa Industrial Group|9050293
60438|2877131|CORNERSTONE OPTICAL CO., LTD.|9050304
60488|2530943|SMILEMAKERS, INC.|9050538
60517|2084604|DR. FRIGZ INTERNATIONAL (PVT) LTD.|9050672
60529|1121884|Gunmed Technik AG|9050706
60570|3705138|IOPI MEDICAL LLC|9050864
60587|2633177|PROFUN OPTICAL CO., LTD.|9050926
60590|1941641|K OPTIX|9050934
60593|1389219|DSAART, LLC|9050953
60595|2957980|TSAIR YUARN INDUSTRIAL CO., LTD.|9050955
60606|996116|SPIGGLE & THEIS MEDIZINTECHNIK GMBH|9050994
60608|2795656|FOREVER YOUNG ENT. CO., LTD.|9051007
60612|1949520|Wandy Rubber Industrial Co., Ltd.|9051017
60620|2623877|JEOL LTD.|9051046
60652|1094637|MEDIMATIC S.R.L.|9051145
60660|1082299|MEDIVANCE INSTRUMENTS LTD.|9051184
60678|1620559|INTERNACIONAL FARMACEUTICA, S.A. DE C.V.|9051246
60679|5494993|OPTICAL INTEGRITY, INC.|9051267
60684|996238|SURGICAL DIRECT, INC.|9051277
60686|2917425|MED-KRAFT INSTRUMENT COMPANY|9051279
60692|2930946|OPHTHALMED LLC|9051325
60707|2645240|FINAPRES MEDICAL SYSTEMS B.V.|9051428
60721|1927992|CID-INTERSCAN|9051481
60757|1925183|SAKS FIFTH AVENUE|9051609
60764|2927430|GULF FIBEROPTICS, INC|9051646
60770|1093401|LEADING EDGE INNOVATIONS|9051661
60774|2585003|PANTYMED S.A.|9051670
60780|1911158|VIOPTIX, INC.|9051676
60782|2674579|TOP GLOVE MEDICAL (THAILAND) CO., LTD.|9051679
60787|1602389|MEDI INSTRUMENTS INC.|9051689
60788|2956275|HEAD DENTAL CORP.|9051690
60880|1083182|AZOG, INC.|9052021
60884|2521290|RENFERT GMBH|9052056
60908|3265974|Zhejiang Wellong Medical Technology Co., Ltd|9052133
60924|2102704|PRECISION TECHNOLOGY SERVICES, LTD.|9052199
60931|2390614|THE UNI-KINGDOM INDUSTRIAL CORP.|9052245
60934|2062391|EEZCARE MEDICAL CORP.|9052256
60936|2532295|HOGY MEDICAL CO., LTD.|9052264
60937|2084584|INNOBRACE ORTHODONTICS PTE LTD|9052266
60942|1991443|U.S. OPHTHALMIC LLC|9052295
60952|2676594|ITG-MEDEV, INC.|9052309
60961|2876905|WideMed Technologies ltd.|9052328
60969|996689|MEISINGER USA, LLC|9052353
60970|2120955|RHYTHMLINK INTERNATIONAL, LLC|9052354
60971|2120955|RHYTHMLINK INTERNATIONAL, LLC|9052354
60974|2043449|MICROTECH|9052357
60987|1108664|POWERMEDIC APS|9052408
60988|2785869|POWERbreathe International Ltd|9052411
60993|1931202|THERAFIN CORPORATION|9052424
60995|2572687|COOK IRELAND LTD|9052427
61003|996740|CUXSON GERRARD & CO., LTD.|9052474
61028|4164983|HORIBA LTD.|9052537
61030|1109865|UNITED SURGICAL INC dba UNITED ORTHO|9052541
61031|2571604|THE HERSHEY GROUP|9052542
61072|2111471|LEGEND AEROSPACE, INC.|9052689
61082|2655308|Save the Gonads, Ltd.|9052725
61085|1100033|MEDIAID INC.|9052750
61104|1935016|THERALASE INC.|9052867
61111|4395132|CONCEPT EYEWEAR MANUFACTURER LTD.|9052880
61114|996914|SERVICE GRAPHICS, INC.|9052909
61115|2675561|FERTILITY TECHNOLOGY RESOURCES, INC.|9052923
61134|2956364|Essential Cares Supplies, Inc.|9052996
61136|2906348|TITAN SURGICAL USA, INC.|9053010
61158|3445431|Tricol Biomedical, INC.|9053189
61162|2775476|J. KNIPPER AND COMPANY, INC.|9053305
61181|2088132|CAREMATIX INC.|9053352
61184|2779196|NEOGENIX, LLC  dba OGENIX|9053370
61185|997034|ADDENT, INC.|9053384
61187|2789588|KAREWAY PRODUCT, INC.|9053387
61188|2929269|NEUROMECHANICAL INNOVATIONS, LLC|9053388
61200|2916542|High Spot Health Technology Co., Ltd.|9053434
61201|1934151|MARIAN MONTICELLO|9053454
61212|997078|EYESYS VISION LLC|9053490
61217|2497153|GLOBAL ORTHODONTICS, LLC|9053526
61224|2775355|ALLSTAR MARKETING GROUP LLC.|9053574
61225|2930482|METOXIT AG|9053575
61231|2654237|Nephros, INC.|9053647
61233|2916035|ATLAS SPINE INC.|9053705
61238|2591659|Xian Friendship Medical Electronics Co., Ltd.|9053765
61243|1921623|BII, LLC|9053875
61264|997167|G-PHARMA|9053970
61267|4945280|Goldstar Medical Instruments|9053992
61282|1860970|DE GOOD DIMENSIONAL CONCEPTS, INC.|9054039
61283|3665073|Planer Limited|9054044
61304|2120832|AES OPTICS|9054086
61318|2623782|AEI TECHNOLOGIES INC.|9054194
61332|997270|CYBER MEDICAL IMAGING, INC.|9054229
61334|2592601|TOP SHELF MANUFACTURING, LLC|9054233
61352|1116788|MEDI-DYNE HEALTHCARE PRODUCTS, LTD|9054275
61371|2033854|MedicalCommunications GmbH|9054316
61374|997334|US DIAGNOSTICS, INC.|9054319
61385|1923456|APTIS MEDICAL, LLC.|9054354
61406|1932285|CBD OPHTHALMIC, LLC|9054466
61412|1088678|ASA S.R.L.|9054504
61413|2927548|TSARN SHYAN FA ENTERPRISE CO., LTD.|9054505
61421|5955130|NEXUS MEDICAL, LLC|9054517
61427|2956635|ENTER MEDICAL CORPORATION|9054547
61434|2676301|Integrated Lens Technology|9054556
61462|2592358|DONNAMAX INC.|9054637
61505|1930527|SANOFI-AVENTIS U.S. LLC|9054794
61506|2083902|BIOVIEW LTD.|9054795
61521|3555790|Blue Ocean Innovation Limited|9054823
61532|4025120|Dr. Tung's Inc.|9054888
61542|5865156|HANGZHOU HUA'AN MEDICAL & HEALTH INSTRUMENTS CO.,|9054972
61555|2925265|DREAM SYSTEMS, L.L.C.|9055104
61565|2081175|ANDON HEALTH CO.,LTD|9055208
61568|1971268|MERZ DENTAL GMBH|9055243
61576|1941336|BR SURGICAL LLC|9055282
61577|2643524|BELPRO MEDICAL|9055286
61578|2956589|LU LU SPORTS CORP.|9055289
61582|2714148|ANJI HUIFENG SURGICAL DRESSINGS CO., LTD.|9055309
61587|2057707|JIDING ENTERPRISE CORPORATION|9055329
61609|1099877|LA GIARDINIERA SRL|9055429
61613|2035610|ALMA LASERS LTD.|9055441
61618|2665715|INFINITT Healthcare Co., Ltd.|9055477
61634|2360608|Okido Ltd.|9055568
61639|997794|COMPUTER PROGRAMS AND SYSTEMS, INC.|9055588
61668|3135065|Five Star Eyewear Co., Ltd.|9055700
61678|997849|P4X Inc. DBA Per4max Medical|9055719
61685|2022582|SPINE WAVE, INC.|9055730
61695|1944237|GLOBAL MEDICAL PARTNERS LLC.|9055826
61697|1112210|DUOPROSS MEDITECH CORP|9055828
61707|3556109|REICHERT INC.|9055850
61721|997917|ENCOMPASS MEDICAL SUPPLIES, INC.|9055902
61726|997927|SCYTEK LABORATORIES, INC.|9055944
61730|2928856|GLOBAL DENTAL TECHNOLOGIES, INC.|9055957
61736|1916438|SPITFIRE SUNGLASS DESIGN USA INC.|9055981
61737|2955882|A&S INTERNATIONAL INC.|9055982
61747|997952|TRIANGLE MANUFACTURING CO., INC.|9056000
61750|1923492|GLOBAL BLOOD RESOURCES, LLC|9056015
61753|997967|PACIFIC GLOVES & SERVICE LLC|9056022
61785|2644645|GLOBUS MEDICAL, INC.|9056090
61804|1944826|FLOCAST LLC.|9056139
61813|1929758|Iroquois Industrial Group, LLC d.b.a T & D Metal Products|9056181
61815|1928074|MED-SURGICAL INSTRUMENTS INC.|9056185
61818|2561347|ESI, INC.|9056190
61828|1113727|V BLOCK CUSTOM DESIGN INC.|9056205
61844|2623633|KL DISTRIBUTING|9056236
61845|2917371|ILC NEW YORK INC.|9056238
61864|1121061|LABORATORIOS GRIFOLS, S.A.|9056285
61874|2957539|DAREN INDUSTRIES, INC|9056320
61882|2696394|SHOFU INC.|9056340
61890|2865909|COOKGAS LLC|9056355
61891|998157|SPECTRUM TECHNOLOGIES|9056356
61894|1089503|Cordis US Corp.|9056360
61913|3395933|WestRock Converting, LLC|9056422
61914|3395933|WestRock Converting, LLC|9056422
61915|3395933|WestRock Converting, LLC|9056422
61917|2915216|Pretika Corporation|9056426
61921|1831175|First Source  Inc|9056482
61928|1111068|XIAMEN EVER YOUNG OPTICAL HI-TEC CO., LTD.|9056502
61937|998213|MEDIMAR CORP DBA STRENA MEDICAL|9056558
61954|2511629|TACTILE SYSTEMS TECHNOLOGY INC|9056600
61956|2945086|SOUND MEDICAL CORP.|9056602
61971|998258|AIROSOL COMPANY, INC.|9056667
61987|998276|SCI MEDIC, INC.|9056701
62000|1121130|DatCard Systems Inc.|9056734
62008|2697798|Excel Medical Products, Inc.|9056777
62011|1087171|CASCADE GLOVE COMPANY, LLC|9056799
62012|998317|ANALYTIC BIOSURGICAL SOLUTIONS (ABISS)|9056816
62014|998322|AS MEDIZINTECHNIK GMBH|9056824
62022|1924490|TIEN JIANG ENTERPRISE CO., LTD.|9056877
62024|1924490|TIEN JIANG ENTERPRISE CO., LTD.|9056877
62026|1932536|AMERICAN DENTAL ACCE|9056922
62027|2643759|W&H STERILIZATION S.R.L.|9056923
62044|2965029|Macrolab Asociados S.A.S.|9057003
62055|2591195|Circassia Inc|9057041
62061|998401|MED-MIZER, INC|9057047
62065|1631991|BIOMED RESOURCE, INC.|9057064
62080|998427|INNOVATION MEDITECH GMBH|9057092
62104|998466|IDEAL BRANDS, INC.|9057193
62126|2644417|REHAB INNOVATIONS, INC.|9057269
62131|998518|SHU DENTAL LABORATORY INC., DIV. OF CSW INTERNATIO|9057294
62137|2590598|POLYGANICS HOLDING BV|9057333
62142|998543|THERATOGS,INC.|9057350
62152|2062957|Harmonic Energetic Technologies, Inc.|9057374
62187|998617|JEWEL PRECISION|9057472
62201|1126827|SMART CAREGIVER CORP.|9057538
62203|998642|SOTA PRECISION OPTICS, INC.|9057540
62206|1114711|RONDISH COMPANY LIMITED|9057545
62218|1947802|INCELL CORPORATION, LLC|9057577
62221|2084376|BIOLAND TECHNOLOGY LTD.|9057599
62222|2592763|33487|9057600
62226|998682|BIONET AMERICA, INC.|9057608
62231|998690|Roncelli Plastics, Inc.|9057621
62235|1935887|Q.T.I. CORP.|9057629
62238|1944432|CHOICEE DENTAL FLOSS LTD.|9057639
62243|1611542|ORTHORITY CORPORATION|9057655
62246|1939646|SIMPLY CLEAN AIR & WATER, INC.|9057659
62251|998729|PRESTIGE BRANDS HOLDINGS, INC.|9057674
62253|2058452|SLP ENTERPRISES, LLC|9057676
62256|998736|DONSON MACHINE COMPANY|9057685
62258|2591579|UNEKLO USA, INC.|9057688
62269|2512315|EL.EN. ELECTRONIC ENGINEERING SPA|9057711
62280|998775|ENCOLL CORP.|9057732
62297|2571666|CENORIN|9057829
62311|2696737|MILLENNIUM MEDICAL TECHNOLOGIES INC./DBA Cellmyx|9057868
62315|5435090|MILITTI SALES & PROMOTIONS|9057874
62321|998852|COMMIC SURGICO|9057893
62339|998890|TABATA USA|9057977
62354|2053939|ZHANGZHOU AOXI PLASTIC CO., LTD.|9058002
62386|2084116|BIOCARE HOLDINGS, LLC|9058052
62402|4405025|VINELAND SYRUP INC.|9058089
62406|998986|BELL MEDICAL, INC.|9058098
62409|2002748|TIANJIN DIADENT CO., LTD.|9058105
62412|998995|Jumin Bio-Technologies, Co., Ltd|9058109
62418|1925372|MERCATOR MEDSYSTEMS,|9058124
62420|1112915|Perspectis, Inc.|9058128
62432|999031|THERMOPLASTIC COMFORT SYSTEMS, INC.|9058150
62438|1093947|Anika Therapeutics Inc.|9058162
62443|999047|CHUNG CHENG ELECTRIC HEATING CO., LTD.|9058171
62456|2063458|R-BIOPHARM AG|9058209
62460|2932178|TePe Munhygienprodukter AB|9058216
62469|2033934|KMI IMI GROUP / DBA INNOVATIVE MED, INC.|9058238
62479|2171109|ENG3 CORPORATION|9058276
62494|2925157|Faith Eyewear Co., Ltd.|9058300
62496|1919616|KHN SOLUTIONS, LLC|9058319
62512|2053450|SHEFFMED TRADE SERVICES LIMITED|9058364
62518|2775550|TAIDOC TECHNOLOGY CORPORATION|9058384
62523|999188|Global Industrial Co.|9058394
62525|3005229|TURBO WHEELCHAIR CO., INC.|9058396
62533|2895131|BREATHE E-Z SYSTEMS, INC.|9058422
62538|2676282|Hubei Haixin Protective Products Group Co.,Ltd|9058446
62562|2101603|EYEKING LLC|9058508
62572|999270|B&G Manufacturing Company|9058527
62577|1971551|CITY TECHNOLOGY|9058534
62578|1093687|SPECIALTY APPLIANCES, LLC|9058539
62580|1093963|TOP OPERATOR PRODUCTS|9058541
62588|5244981|HARMAR MOBILITY, LLC|9058576
62611|2723131|Shanghai Weixing Optical Technology Co., Ltd.|9058665
62617|2192074|NEUROPTICS, INC.|9058702
62623|1945699|INNOVATIONS FOR ACCESS, INC.|9058740
62634|1096352|BUKHSH INTERNATIONAL|9058779
62652|2693115|STEPPER EYEWEAR LIMITED|9058865
62665|2016388|XIAMEN WORLD GEAR SPORTS GOODS CO., LTD|9058930
62670|2572270|Modern Dental Laboratory USA, LLC|9059000
62671|999437|Vanguard EMS, Inc.|9059001
62679|1125956|SOLUTIONS, INC.|9059037
62682|1951010|MAQUET SAS|9059038
62685|999454|ARNOLD TUBER INDUSTRIES|9059045
62691|3705376|RADSCAN MEDICAL EQUIPMENT, INC.|9059066
62699|2087923|EPITOPE DIAGNOSTICS, INC.|9059077
62704|2290547|BK MEDITECH CO., LTD.|9059102
62718|2764296|ION VISION, INC.|9059143
62724|2929032|CARDIOVASCULAR IMAGING TECHNOLOGIES, LLC|9059156
62731|4185021|AIRWAY MANAGEMENT INC.|9059181
62733|2930225|FARO S.P.A.|9059184
62735|2926317|Spectacle Eyeworks inc.|9059189
62739|3134957|NAQEEBE ENTERPRISES|9059223
62750|2581769|MODERN DENTAL LABORATORY USA, LLC|9059260
62764|2127235|ABENA INTERNATIONAL A/S|9059287
62774|2645730|POTEC CO., LTD.|9059372
62788|1108968|WASIP LTD.|9059421
62825|2826035|Hi-P (Shanghai) Housing Applicance Co.Ltd.|9059508
62836|1087900|MT MONITORTECHNIK GMBH & CO. KG|9059624
62847|2644908|De Soutter Medical USA, Inc|9059659
62857|1930122|DRAGON HEART MEDICAL DEVICES CO., LTD.|9059702
62871|2815925|NORTHERN DIGITAL, INC.|9059739
62880|1089071|P AND G ENGINEERING, INCORPORATED|9059770
62887|2776529|BIOLOREN SRL|9059794
62890|2151233|Single Use Dental, Inc.|9059813
62894|2020309|PERIPHERAL VISIONS, INC.|9059851
62916|1119422|SIAM INTERMAGNATE CO., LTD.|9059961
62944|2935152|LIFELINE FIRST AID LLC|9060173
62973|2926261|USGI MEDICAL|9060300
62974|999901|INTEGRATED BIOMEDICAL CORP.|9060302
62990|3175154|JH OPTICAL CO., LTD.|9060407
63012|2201500|Feroze1888 Mills Limited|9060498
63025|2058299|YAO YANG EYEWEAR CO.|9060557
63026|999980|UFSK-INTERNATIONAL OSYS GMBH|9060558
63027|999981|TUNG HING PLASTICS MANUFACTORY, LTD.|9060559
63031|2917893|NATEC MEDICAL LTD|9060577
63043|1903550|LENS.COM, INC.|9060642
63049|2047091|KAO CHEN ENTERPRISE CO., LTD.|9060675
63056|1112078|TOOLS FOR SURGERY, LLC|9060703
63058|1099891|SWABPLUS L.P.|9060708
63073|1092557|LIFE SCIENCE PRODUCTS, INC.|9060767
63074|1000047|CYDEN LIMITED|9060768
63082|4015102|SCHILLER AMERICAS, INC.|9060801
63087|1943686|WENZHOU HONGHONG GLASSES CO., LTD.|9060810
63091|2081069|ALMA LASERS, INC.|9060821
63093|1930766|SIC invent AG|9060857
63096|2127087|Emergency Products & Research, Inc.|9060881
63098|2957142|Proxy Biomedical Ltd|9060885
63099|1000086|TETRACORE, INC|9060889
63101|2057446|CASCADE DAFO, INC.|9060897
63106|1947162|HONER MEDIZIN-TECHNIK|9060908
63125|1000131|ENURESIS ASSOCIATES LLC|9061016
63131|1000139|FOTOFINDER SYSTEMS GMBH|9061035
63143|2495575|RH USA, INC.|9061116
63145|1080163|MALEM MEDICAL Ltd|9061121
63156|2623408|H & S TECHNICAL SERVICES, INC.|9061142
